id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,pageranks,wta count,itf count,comp color
4604,Alexandra Karavaeva,,8,11,19,8,14,22,10,0.278631603,0.301518637,2.62E-05,4,0,4,0.068627454,3.72E-05,0,22,brown
4610,Francesca Stephenson,,70,92,162,77,101,178,8,0.346034215,0.383910696,0.002116744,0,0,4,0.03825739,2.38E-04,0,178,purple
4618,Maurien Rikkert,,4,7,11,4,7,11,9,0.282392985,0.301709389,2.74E-05,0,0,4,0.090909094,3.27E-05,0,11,purple
4620,Gabriela Ferreira Sanabria,,12,14,26,12,14,26,8,0.290918816,0.311581059,3.24E-05,3,0,4,0.178461537,5.22E-05,0,26,blue
4624,Cara Black,,26,34,60,27,36,63,10,0.284312017,0.313974658,1.09E-05,1,0,4,0.236842111,1.49E-04,10,53,red
4627,Daniella Jeflea,,46,62,108,49,71,120,9,0.323979085,0.360342834,2.85E-04,5,0,4,0.101514831,1.45E-04,1,119,green
4629,Brooke Bolender,,6,11,17,6,11,17,9,0.285555944,0.310572904,6.30E-05,3,0,4,0.106617644,4.81E-05,0,17,blue
4632,Carla Bruzzesi Avella,,13,24,37,13,27,40,8,0.296558827,0.319776497,1.12E-04,3,0,4,0.212605044,5.66E-05,0,40,blue
4634,Peggy Porter,,17,15,32,19,17,36,9,0.288807599,0.314482384,6.61E-05,3,0,4,0.081609197,8.64E-05,0,36,blue
4635,Anastasia Rudakova,,68,67,135,77,67,144,9,0.333856227,0.369552913,0.001069434,0,0,4,0.042138286,2.27E-04,0,144,purple
4638,Stefanie Haidner,,41,48,89,42,51,93,9,0.319454415,0.352397328,2.89E-04,4,0,4,0.074145004,1.52E-04,0,93,brown
4641,Martina Capurro Taborda,,14,14,28,15,20,35,9,0.285806037,0.307747296,1.90E-04,3,0,4,0.166666672,9.50E-05,0,35,blue
4642,Mara Zovko,,5,13,18,5,14,19,10,0.294453802,0.317046306,1.67E-04,0,0,4,0.078431375,3.05E-05,0,19,purple
4643,Jade Windley,,88,92,180,96,107,203,8,0.34237952,0.380682669,0.001022435,0,0,4,0.061013017,3.03E-04,0,203,purple
4644,Jaimy Gayle Van De Wal,,5,17,22,5,17,22,9,0.298548426,0.322527685,1.83E-05,0,0,4,0.073593073,2.75E-05,0,22,purple
4649,Ani Amiraghyan,,82,54,136,85,57,142,9,0.33557277,0.370929196,6.00E-04,0,0,4,0.05758715,2.77E-04,15,127,purple
4650,Martina Trevisan,,48,22,70,51,22,73,9,0.302739811,0.332068113,4.19E-05,4,0,4,0.123925827,1.90E-04,0,73,brown
4653,Natasha Palha,,60,57,117,76,70,146,9,0.323893337,0.356030125,0.001005599,5,0,4,0.050378568,2.57E-04,0,146,green
4654,Simone Kalhorn,,1,15,16,1,16,17,9,0.289764991,0.314709535,1.95E-06,3,0,4,0.06666667,1.79E-05,0,17,blue
4655,Leciane Comparin Da Silva,,1,10,11,1,11,12,9,0.294082307,0.313070107,3.13E-06,3,0,4,0.054545455,1.80E-05,0,12,blue
4661,Lucia Sainz Pelegri,,10,25,35,11,28,39,9,0.306282067,0.333599559,1.38E-04,4,0,4,0.085714288,4.99E-05,0,39,brown
4663,Ekaterina Pushkareva,,22,40,62,22,41,63,9,0.330118694,0.361146294,1.76E-04,0,0,4,0.068306014,6.46E-05,0,63,purple
4664,Natalia Gussoni,,40,32,72,41,36,77,9,0.289525049,0.319049484,6.94E-05,1,0,4,0.193452388,1.88E-04,8,69,red
4665,Yoko Naito,,3,15,18,3,15,18,9,0.290487211,0.314537348,1.67E-04,5,0,4,0.088235296,3.38E-05,0,18,green
4666,Sylwia Niedbalo,,2,10,12,2,11,13,10,0.281596963,0.303737131,1.85E-06,0,0,4,0.106060609,1.87E-05,0,13,purple
4667,Melanie Cohen,,6,10,16,6,10,16,10,0.273158482,0.298111614,2.44E-05,1,0,4,0.104166664,3.38E-05,0,16,red
4669,Marta Domachowska,,170,150,320,192,196,388,9,0.321764281,0.365349158,3.94E-04,1,0,4,0.182397887,8.93E-04,150,238,red
4671,Eva Hrdinova,,126,125,251,141,150,291,9,0.325920501,0.368115505,4.29E-04,1,0,4,0.124056533,5.64E-04,7,284,red
4672,Lisa Damelio,,24,34,58,24,37,61,10,0.293289395,0.323897563,2.02E-04,5,0,4,0.097701147,9.97E-05,0,61,green
4674,Evgeniya Ivanichenko,,3,7,10,3,7,10,9,0.279331203,0.296271544,1.11E-04,0,0,4,0.044444446,1.96E-05,0,10,purple
4675,Yuliya Lysa,,16,15,31,16,15,31,9,0.304188417,0.330491431,1.68E-05,0,0,4,0.078494623,5.82E-05,0,31,purple
4678,Anna Makhorkina,,9,15,24,9,15,24,9,0.292395914,0.313398674,5.67E-05,0,0,4,0.049407113,3.46E-05,0,24,purple
4679,Olga Terteac,,4,10,14,4,10,14,10,0.288314289,0.311496263,5.85E-05,0,0,4,0.109890111,3.44E-05,12,2,purple
4682,Diana Marcu,,29,51,80,31,61,92,9,0.327753599,0.360790003,1.53E-04,0,0,4,0.084912278,9.45E-05,0,92,purple
4684,Nina Bratchikova,,219,177,396,255,229,484,9,0.336148881,0.382913728,0.001387611,1,0,4,0.113178298,0.001015849,53,431,red
4685,Meghha Vakaria,,27,20,47,30,25,55,9,0.303886268,0.331540688,6.09E-05,5,0,4,0.105555557,8.96E-05,0,55,green
4687,Ekaterina Ivanova,,181,139,320,210,182,392,9,0.326703597,0.369480925,6.63E-04,1,0,4,0.132795691,8.83E-04,26,366,red
4689,Charlene Vanneste,,29,35,64,30,38,68,9,0.307204719,0.339422313,1.66E-04,4,0,4,0.068217874,1.16E-04,0,68,brown
4690,Ines Moura,,4,8,12,4,8,12,9,0.276475572,0.298919613,1.22E-05,4,0,4,0.083333336,3.74E-05,0,12,brown
4691,Si Si Qiu,,19,26,45,19,29,48,10,0.296217852,0.324742854,5.21E-05,5,0,4,0.122531943,6.37E-05,0,48,green
4692,Anna Hawkins,,7,25,32,7,26,33,9,0.297532215,0.325318514,9.98E-05,4,0,4,0.038709678,3.49E-05,0,33,brown
4695,Alessia Carrozzo,,1,9,10,1,9,10,9,0.286583938,0.309240536,5.16E-07,4,0,2428,0.188888893,1.78E-05,0,10,brown
4696,Galina Fokina,,73,32,105,90,34,124,9,0.316398423,0.347385979,6.01E-04,0,0,4,0.059978072,3.39E-04,0,124,purple
4697,Tomoko Taira,,12,34,46,13,36,49,10,0.301880974,0.330475461,3.77E-04,5,0,4,0.123678647,6.07E-05,0,49,green
4698,Veronika Raimrova,,25,19,44,25,19,44,9,0.291907687,0.318871946,8.78E-05,4,0,4,0.051495016,1.14E-04,0,44,brown
4699,Petra Melounova,,7,10,17,7,10,17,9,0.284940916,0.305698396,5.92E-06,0,0,4,0.084558822,3.79E-05,0,17,purple
4700,Erin Routliffe,,8,17,25,8,19,27,9,0.296738603,0.324034405,6.43E-05,3,0,4,0.078333333,5.17E-05,0,27,blue
4701,Ysaline Bonaventure,,118,79,197,136,89,225,9,0.33168451,0.368857273,5.48E-04,0,0,4,0.090380706,5.20E-04,1,224,purple
4708,Ailen Crespo Azconzabal,,15,26,41,15,27,42,8,0.302440531,0.326572304,2.04E-04,3,0,4,0.072435901,7.91E-05,0,42,blue
4709,Na Ri Kim,,71,35,106,92,44,136,9,0.301639142,0.3309523,2.71E-04,5,0,4,0.109651215,3.05E-04,3,133,green
4710,Nika Kukharchuk,,54,62,116,59,67,126,8,0.331011631,0.365619437,9.06E-04,3,0,4,0.036609337,2.59E-04,0,126,blue
4713,Karman Thandi,,16,14,30,17,15,32,9,0.292099296,0.313748642,9.45E-05,5,0,4,0.085978836,7.61E-05,0,32,green
4716,Bermet Duvanaeva,,56,41,97,58,48,106,9,0.321426226,0.353555296,5.05E-04,0,0,4,0.042324413,1.84E-04,15,91,purple
4717,Andrea Hofinger,,14,20,34,14,22,36,9,0.29904087,0.327038929,7.64E-05,0,0,4,0.063446969,6.69E-05,0,36,purple
4722,Chi Chi Scholl,,88,94,182,98,119,217,9,0.328039137,0.366790619,6.49E-04,3,0,4,0.095788375,3.93E-04,5,212,blue
4723,Gail Brodsky,,89,67,156,92,82,174,9,0.316684997,0.351702093,2.39E-04,1,0,4,0.118628271,3.51E-04,4,170,red
4726,Kiki Bertens,,178,113,291,219,146,365,9,0.324494531,0.364960763,4.33E-04,1,0,4,0.156480759,0.001088246,118,247,red
4729,Beatris Simion,,6,27,33,6,28,34,9,0.313902783,0.343707946,9.43E-05,0,0,4,0.092741936,4.40E-05,0,34,purple
4734,Anna Giulia Remondina,,197,136,333,262,175,437,9,0.345253209,0.388417076,0.001871062,4,0,4,0.075747021,9.28E-04,1,436,brown
4735,Janette Bejlkova,,28,16,44,28,17,45,9,0.28843321,0.315614978,6.82E-05,4,0,4,0.077695563,1.10E-04,0,45,brown
4737,Anna Clarice Patrimonio,,11,14,25,11,15,26,9,0.291907687,0.31410161,1.11E-04,5,0,4,0.068333335,6.74E-05,18,8,green
4739,Ksenia Gaydarzhi,,46,44,90,47,49,96,8,0.327973199,0.359365971,6.67E-04,0,0,4,0.041140169,1.90E-04,1,95,purple
4743,Katherine Ip,,31,21,52,32,22,54,9,0.30074957,0.326402224,3.18E-04,5,0,4,0.078823529,1.21E-04,7,47,green
4746,Diana Stomlega,,41,58,99,45,69,114,9,0.332450421,0.366588274,3.39E-04,0,0,4,0.069663696,1.18E-04,0,114,purple
4748,Natasha Piludu,,2,10,12,2,10,12,9,0.275914548,0.29511163,1.08E-04,0,0,4,0.022727273,1.86E-05,0,12,purple
4750,Lucy Warburton,,11,41,52,11,44,55,9,0.320416312,0.351944323,2.87E-04,4,0,4,0.041176472,5.13E-05,0,55,brown
4752,Yuka Mori,,29,36,65,29,43,72,9,0.323679164,0.354649221,3.71E-04,5,0,4,0.103954799,1.17E-04,0,72,green
4753,Justine Henin,,104,20,124,209,30,239,10,0.258830372,0.281906626,3.30E-06,1,0,4,0.430368364,0.002537279,239,0,red
4755,Solene Ficheux,,4,6,10,4,7,11,9,0.275371287,0.294486762,1.26E-06,0,0,4,0.088888891,2.32E-05,0,11,purple
4758,Gabriela Roux,,24,27,51,24,33,57,9,0.309125355,0.337487151,1.34E-04,3,0,4,0.142857149,9.28E-05,0,57,blue
4759,Valeria Patiuk,,25,25,50,28,29,57,9,0.318167046,0.345988699,2.00E-04,0,0,4,0.061979648,8.82E-05,0,57,purple
4764,Mirjana Lucic,,155,135,290,197,186,383,9,0.317589048,0.35964387,2.90E-04,1,0,4,0.205499411,0.001035696,137,246,red
4765,Eugenie Bouchard,,133,82,215,164,110,274,9,0.306838839,0.343777583,2.62E-04,1,0,4,0.205371395,9.55E-04,159,115,red
4766,Elena Jirnova,,3,7,10,3,7,10,9,0.28843321,0.309685134,1.53E-04,0,0,4,0.022222223,3.28E-05,0,10,purple
4768,Maria Marfutina,,40,27,67,41,28,69,9,0.307629462,0.336090196,2.32E-04,0,0,4,0.05133424,1.63E-04,0,69,purple
4769,Anna Montserrat Sanchez,,4,6,10,4,6,10,9,0.269474264,0.28685377,5.97E-05,0,0,4,0.06666667,3.64E-05,0,10,purple
4774,Alice Savoretti,,116,109,225,135,131,266,9,0.347829176,0.387492907,0.001799811,0,0,4,0.052758701,4.20E-04,0,266,purple
4775,Ornella Caron,,29,39,68,34,55,89,9,0.310084885,0.338269452,2.20E-04,3,0,4,0.15724206,1.11E-04,0,89,blue
4780,Laura Siegemund,,245,152,397,281,187,468,9,0.333515024,0.377748107,0.00162921,1,0,4,0.097373001,0.001192141,16,452,red
4781,Olga Ianchuk,,110,77,187,125,85,210,9,0.33557277,0.372470775,0.001143747,0,0,4,0.065909244,4.94E-04,1,209,purple
4782,Anna Brogan,,24,21,45,30,24,54,9,0.308774364,0.333609936,4.94E-04,3,0,4,0.040069688,1.24E-04,0,54,blue
4783,Lulu Radovcic,,5,7,12,5,7,12,9,0.279379031,0.296975696,2.07E-04,0,0,4,0.045454547,2.70E-05,0,12,purple
4789,Ellen Perez,,7,11,18,7,11,18,9,0.290280496,0.313324254,8.73E-05,3,0,4,0.075163402,3.53E-05,0,18,blue
4791,Magui Serna,,8,9,17,8,9,17,10,0.253089292,0.274833893,1.32E-06,1,0,4,0.176470593,5.70E-05,5,12,red
4793,Yafan Wang,,84,51,135,101,59,160,9,0.307224001,0.339914312,1.84E-04,5,0,4,0.133385554,4.19E-04,9,151,green
4794,Adriana Guzman,,4,8,12,4,8,12,9,0.281856394,0.3022874,7.99E-05,3,0,4,0.053030305,4.08E-05,0,12,blue
4797,Alicia Pillay,,19,23,42,19,24,43,9,0.293658888,0.321968643,1.31E-04,3,0,4,0.035365853,9.33E-05,4,39,blue
4799,Diana Ryashko,,2,10,12,2,10,12,9,0.289696396,0.311347747,5.87E-05,0,0,4,0.037878789,3.26E-05,0,12,purple
4800,Cornelia Lister,,46,49,95,46,56,102,9,0.330989249,0.363342494,3.32E-04,0,0,4,0.059096459,1.52E-04,0,102,purple
4802,Flavia Pennetta,,202,127,329,401,238,639,10,0.299406692,0.339147089,1.78E-04,1,0,4,0.288796693,0.003035596,623,16,red
4807,Karoline Borgersen,,25,23,48,25,27,52,9,0.293923382,0.322751269,1.77E-04,4,0,4,0.045212764,1.13E-04,6,46,brown
4809,Marina Khomenko,,3,8,11,3,9,12,10,0.280676606,0.303507791,6.15E-05,0,0,4,0.155555561,3.59E-05,0,12,purple
4810,Camilla Scala,,27,26,53,30,29,59,9,0.307784205,0.336740762,4.16E-04,0,0,4,0.077551022,1.15E-04,0,59,purple
4812,Monika Kochanova,,29,37,66,29,39,68,9,0.308735415,0.340638082,1.54E-04,0,0,4,0.08218126,1.18E-04,0,68,purple
4814,Ana Mihaela Vladutu,,2,16,18,2,16,18,9,0.295949214,0.319315709,4.33E-05,0,0,4,0.049019609,1.95E-05,0,18,purple
4817,Julia Dziedzic,,2,13,15,2,14,16,10,0.277588749,0.30107609,1.38E-05,5,0,4,0.052380953,2.04E-05,0,16,green
4820,Nadja Manjon Mihalic,,2,8,10,2,8,10,9,0.285705948,0.305196427,4.46E-06,0,0,4,0.077777781,2.19E-05,0,10,purple
4821,Timea Babos,,176,99,275,210,131,341,9,0.31728027,0.355512833,3.32E-04,1,0,4,0.162740409,9.82E-04,119,222,red
4823,Lauren Herring,,31,24,55,31,25,56,9,0.295199614,0.320661187,4.78E-04,3,0,4,0.034241788,1.51E-04,0,56,blue
4824,Lucia Vrskova,,25,29,54,25,32,57,9,0.311823162,0.341287352,1.05E-04,0,0,4,0.05882353,8.99E-05,0,57,purple
4826,Barbara Luz,,94,77,171,103,87,190,8,0.342044581,0.378571429,0.001291164,0,0,4,0.046535987,3.29E-04,5,185,purple
4828,Caroline Daxhelet,,7,5,12,7,5,12,10,0.275665935,0.295047262,4.55E-06,0,0,4,0.037878789,2.68E-05,0,12,purple
4831,Nungnadda Wannasuk,,144,102,246,184,121,305,9,0.334243769,0.373939718,0.002171041,5,0,4,0.063247792,5.50E-04,5,300,green
4833,Alisa Martinov,,3,11,14,3,12,15,9,0.280676606,0.300733174,6.58E-05,0,0,4,0.120879121,3.33E-05,0,15,purple
4835,Yoshimi Kawasaki,,20,49,69,21,52,73,9,0.32907563,0.362383303,3.21E-04,5,0,4,0.064224333,7.43E-05,0,73,green
4837,Anna Danilina,,37,31,68,39,37,76,9,0.308132947,0.339364674,1.25E-04,0,0,4,0.109062977,1.58E-04,0,76,purple
4838,Kimberly Birrell,,14,14,28,14,14,28,9,0.301899593,0.327636477,4.57E-05,5,0,4,0.096923076,5.76E-05,0,28,green
4844,Francesca Schiavone,,184,120,304,335,270,605,9,0.304566949,0.343119477,1.12E-04,1,0,4,0.278940886,0.002651376,577,28,red
4846,Ksenia Lopina,,3,12,15,3,12,15,9,0.289080494,0.311258978,3.17E-05,0,0,4,0.042857144,2.80E-05,0,15,purple
4850,Tatia Mikadze,,55,36,91,62,38,100,9,0.30822996,0.339885371,1.98E-04,0,0,4,0.08112175,2.34E-04,7,93,purple
4851,Margaux Brabant,,5,9,14,5,10,15,9,0.284477248,0.305825672,1.09E-04,0,0,4,0.126373634,2.95E-05,0,15,purple
4853,Katharine Baker,,2,10,12,2,11,13,9,0.280114449,0.301379201,2.86E-06,4,0,4,0.053030305,2.03E-05,0,13,brown
4859,Claudia Giovine,,150,106,256,172,139,311,8,0.344645497,0.384624009,0.001437755,4,0,4,0.07183633,5.89E-04,0,311,brown
4861,Jainy Scheepens,,24,40,64,25,41,66,9,0.326050756,0.356666505,2.80E-04,0,0,4,0.05657962,8.12E-05,0,66,purple
4865,Mara Schmidt,,4,6,10,4,6,10,9,0.277888163,0.295845777,7.72E-05,3,0,4,0.022222223,2.68E-05,0,10,blue
4872,Kassandra Davesne,,12,11,23,12,12,24,9,0.297152917,0.316985343,1.49E-04,0,0,4,0.069047622,6.08E-05,0,24,purple
4874,Maria Vanina Garcia Sokol,,57,45,102,63,53,116,9,0.304377565,0.335949138,0.001059413,3,0,4,0.126867235,2.23E-04,1,115,blue
4877,Nanuli Pipiya,,74,46,120,84,58,142,9,0.319809225,0.352802747,1.90E-04,4,0,4,0.101833977,2.85E-04,0,142,brown
4881,Anastasia Malhotra,,41,45,86,44,49,93,9,0.317671491,0.351070253,3.86E-04,5,0,4,0.09367089,1.46E-04,0,93,green
4889,Yulia Bryzgalova,,28,24,52,29,25,54,9,0.309125355,0.335852263,3.20E-04,0,0,4,0.058367345,9.39E-05,0,54,purple
4891,Mizuno Kijima,,25,29,54,28,33,61,9,0.301639142,0.328840248,6.48E-04,5,0,4,0.112156861,9.79E-05,0,61,green
4896,Borislava Botusharova,,51,34,85,55,36,91,9,0.321912403,0.352132805,2.02E-04,0,0,4,0.060030863,1.65E-04,1,90,purple
4897,Natasha Lotuffo,,39,28,67,46,45,91,9,0.30979052,0.336144106,1.87E-04,3,0,4,0.164406776,1.42E-04,0,91,blue
4902,Suchanun Viratprasert,,82,82,164,93,106,199,9,0.315806452,0.3529648,2.77E-04,5,0,4,0.117050692,3.19E-04,23,176,green
4904,Mariana Duque Marino,,253,160,413,342,220,562,9,0.330586885,0.375223098,0.001592235,1,0,4,0.123818308,0.001568647,126,436,red
4907,Kaori Aoyama,,10,15,25,10,15,25,10,0.285356185,0.309180245,6.06E-05,5,0,4,0.067028984,6.52E-05,0,25,green
4908,Zaineb El Houari,,3,9,12,3,10,13,9,0.293870445,0.316838773,1.06E-05,0,0,4,0.090909094,2.67E-05,0,13,purple
4909,Carmen Raluca Tibuleac,,5,11,16,5,15,20,9,0.275154581,0.298058271,2.39E-05,0,0,4,0.112499997,3.34E-05,0,20,purple
4916,Melis Bayraktaroglu,,10,30,40,11,30,41,9,0.319746554,0.347197172,8.14E-05,0,0,4,0.065384619,3.59E-05,0,41,purple
4917,Seheno Razafindramaso,,6,8,14,6,8,14,10,0.275185518,0.295294842,2.17E-04,4,0,4,0.0989011,2.75E-05,0,14,brown
4918,Tamara Curovic,,114,92,206,125,101,226,8,0.348101266,0.386188774,0.002899883,0,0,4,0.04327248,4.14E-04,0,226,purple
4919,Alexandra Orasanu,,21,23,44,23,24,47,9,0.296990656,0.325069475,8.45E-05,0,0,4,0.078073092,9.18E-05,0,47,purple
4920,Caroline Bailly,,5,9,14,5,9,14,9,0.278599886,0.299885127,1.19E-04,4,0,4,0.03846154,3.23E-05,0,14,brown
4921,Darya Lebesheva,,30,21,51,32,24,56,9,0.305288761,0.331474942,9.08E-05,0,0,4,0.093962587,1.17E-04,0,56,purple
4922,Angelique Kerber,,242,132,374,419,237,656,9,0.312141309,0.3536786,2.86E-04,1,0,4,0.219400153,0.002852796,430,226,red
4923,Petra Pajalic,,26,54,80,26,55,81,9,0.32920842,0.363806524,4.30E-04,4,0,4,0.034728985,1.11E-04,0,81,brown
4925,Alexandra Walker,,13,33,46,13,34,47,9,0.319454415,0.350645135,3.05E-04,0,0,4,0.054817274,5.38E-05,0,47,purple
4926,Jia Zhao,,7,8,15,7,8,15,9,0.270980957,0.291254357,4.32E-05,5,0,4,0.166666672,3.50E-05,0,15,green
4927,Katharina Killi,,17,18,35,18,20,38,9,0.288314289,0.314928498,4.44E-05,0,0,4,0.065546222,8.19E-05,0,38,purple
4929,Katy Dunne,,66,48,114,68,54,122,9,0.323465275,0.356587221,4.57E-04,0,0,4,0.062362637,2.66E-04,2,120,purple
4932,Paula Rincon Otero,,4,12,16,4,13,17,9,0.301880974,0.32536302,5.89E-05,0,0,4,0.154166669,3.48E-05,0,17,purple
4935,Yan Chong Chen,,58,44,102,70,57,127,9,0.302852193,0.334924526,3.65E-04,5,0,4,0.137362644,2.64E-04,6,121,green
4937,Aina Schaffner Riera,,12,19,31,12,19,31,9,0.300380461,0.325667267,9.32E-05,0,0,4,0.055913977,6.44E-05,0,31,purple
4941,Alison Bai,,60,103,163,65,128,193,9,0.33557277,0.376102356,5.06E-04,5,0,4,0.088697575,2.14E-04,0,193,green
4944,Magdalena Maleeva,,21,16,37,21,21,42,10,0.246376082,0.26740811,5.20E-07,1,0,4,0.373015881,1.25E-04,42,0,red
4945,Sarah Mahboob Khan,,2,8,10,2,8,10,9,0.284510317,0.303344845,3.24E-04,5,0,4,0.06666667,2.27E-05,4,6,green
4949,Piia Suomalainen,,155,122,277,168,133,301,9,0.343171621,0.384731667,0.002739677,3,0,4,0.036600586,5.38E-04,33,268,blue
4950,Morgane Michiels,,10,23,33,10,25,35,9,0.30726257,0.333766639,5.04E-05,0,0,4,0.039772727,3.83E-05,0,35,purple
4953,Alize Cornet,,212,136,348,322,252,574,9,0.305746408,0.34744605,1.05E-04,1,0,4,0.249510571,0.002089456,415,159,red
4955,Anastasia Gasanova,,19,8,27,20,8,28,10,0.280066369,0.299563533,1.32E-05,0,0,4,0.083333336,8.09E-05,0,28,purple
4957,Katarzyna Siwosz,,2,8,10,2,8,10,9,0.285156705,0.307468262,5.40E-06,4,0,4,0.033333335,2.27E-05,0,10,brown
4960,Petra Ivankovic,,4,10,14,4,10,14,9,0.283570849,0.302570569,1.29E-05,0,0,4,0.027472528,2.86E-05,0,14,purple
4962,Marcella Koek,,129,109,238,138,115,253,8,0.342331632,0.382430079,0.00241789,0,0,4,0.039788295,4.62E-04,0,253,purple
4966,Katie Obrien,,191,149,340,221,196,417,9,0.322506259,0.366324886,8.38E-04,1,0,4,0.126666665,9.28E-04,49,368,red
4967,Marketa Vondrousova,,18,6,24,18,6,24,10,0.27311276,0.292431538,8.99E-06,0,0,4,0.059782609,9.53E-05,0,24,purple
4973,Alize Lim,,171,139,310,186,165,351,9,0.346450563,0.389368727,0.001431847,0,0,4,0.077378429,6.94E-04,12,339,purple
4975,Goele Lemmens,,9,48,57,9,49,58,9,0.331639566,0.364449227,4.16E-04,0,0,4,0.031328321,5.24E-05,0,58,purple
4976,Kaia Kanepi,,224,123,347,330,209,539,9,0.309810127,0.350254066,3.08E-04,1,0,4,0.2105584,0.002050357,377,162,red
4977,Hiromi Okazaki,,1,18,19,1,19,20,9,0.291304865,0.313510211,7.29E-06,5,0,2545,0.090643272,1.80E-05,0,20,green
4988,Natsumi Chimura,,17,33,50,18,36,54,9,0.316644026,0.347159557,2.52E-04,5,0,4,0.051861703,7.68E-05,0,54,green
4989,Dessislava Zlateva,,4,6,10,4,6,10,9,0.278251478,0.297491123,2.00E-06,0,0,4,0.144444451,2.70E-05,0,10,purple
4992,Jewel Peterson,,8,16,24,8,17,25,9,0.280371155,0.306341667,7.51E-06,1,0,4,0.145021647,4.42E-05,1,24,red
4993,Etsuko Kitazaki,,38,59,97,43,68,111,9,0.313420412,0.346289865,8.37E-04,5,0,4,0.083758935,1.52E-04,0,111,green
4994,Lauren Albanese,,153,146,299,178,175,353,9,0.345131495,0.387868168,0.00282033,3,0,4,0.077436104,6.67E-04,7,346,blue
4997,Olga Parres Azcoitia,,49,72,121,51,77,128,9,0.338262732,0.372891515,0.001051008,0,0,4,0.043177128,1.76E-04,0,128,purple
5000,Shruti Dhawan,,18,13,31,19,14,33,9,0.289559302,0.314294145,2.56E-04,5,0,4,0.047126438,8.11E-05,0,33,green
5001,Daria Salnikova,,43,25,68,46,26,72,9,0.3067427,0.336251196,6.45E-05,0,0,4,0.086479366,1.63E-04,0,72,purple
5004,Kasumi Aiko,,12,27,39,12,31,43,10,0.285555944,0.311947079,2.02E-04,5,0,4,0.097840756,7.39E-05,0,43,green
5005,Yi Fan Xu,,118,112,230,151,146,297,9,0.324623649,0.365484865,6.10E-04,5,0,4,0.125247449,5.76E-04,14,283,green
5006,Ji Hee Lee,,14,19,33,15,23,38,9,0.285739303,0.309868103,8.54E-05,5,0,4,0.152709365,7.57E-05,0,38,green
5009,Oksana Khomyk,,5,14,19,5,14,19,9,0.291126442,0.315905686,1.34E-05,0,0,4,0.040935673,2.57E-05,0,19,purple
5011,Abigail Spears,,127,126,253,156,155,311,9,0.314043754,0.354927445,2.36E-04,1,0,4,0.175947264,6.54E-04,46,265,red
5012,Mai El Kamash,,14,16,30,15,17,32,9,0.304604854,0.33008204,4.44E-05,0,0,4,0.067816094,5.78E-05,6,26,purple
5016,Erica Krauth,,17,19,36,17,19,36,9,0.29057343,0.31966965,1.24E-05,1,0,4,0.103174604,8.86E-05,1,35,red
5018,Csilla Borsanyi,,40,41,81,41,41,82,9,0.322867885,0.355116818,3.28E-04,0,0,4,0.037658229,1.32E-04,1,81,purple
5022,Marianna Zakarlyuk,,53,52,105,57,54,111,9,0.326659993,0.361537688,4.27E-04,0,0,4,0.072149247,2.02E-04,0,111,purple
5024,Maia Lumsden,,7,9,16,7,9,16,9,0.284742016,0.305994617,6.19E-05,0,0,4,0.0625,4.22E-05,0,16,purple
5025,Isha Lakhani,,77,53,130,101,63,164,9,0.321194226,0.356722279,8.67E-04,5,0,4,0.064319864,2.97E-04,8,156,green
5027,Anastasiya Shleptsova,,6,8,14,6,8,14,9,0.275324821,0.293229729,3.32E-05,0,0,4,0.03846154,3.33E-05,0,14,purple
5030,Paula Mocete Talamantes,,17,46,63,18,54,72,9,0.328567593,0.360728067,5.42E-04,0,0,4,0.089071035,5.81E-05,0,72,purple
5032,Magdalena Kiszczynska,,82,72,154,91,81,172,9,0.325378889,0.36198737,8.42E-04,0,0,4,0.068115257,3.21E-04,0,172,purple
5033,Tyra Calderwood,,14,35,49,14,41,55,9,0.309712116,0.340233393,1.20E-04,5,0,4,0.090425529,5.26E-05,0,55,green
5037,Maria Eugenia Roca Recarey,,19,27,46,22,31,53,9,0.303886268,0.3323375,6.91E-05,3,0,4,0.135353535,7.79E-05,8,45,blue
5038,Carla Beltrami,,64,38,102,72,49,121,8,0.319100391,0.349195729,5.67E-04,3,0,4,0.137851045,2.37E-04,0,121,blue
5041,Delia Damaschin,,8,17,25,8,18,26,9,0.286609286,0.310997049,2.24E-04,0,0,4,0.086666666,5.13E-05,0,26,purple
5043,Yuriko Miyazaki,,15,19,34,16,19,35,9,0.299534941,0.324405532,1.16E-04,0,0,4,0.042780749,6.67E-05,0,35,purple
5047,Adreanna Christopoulou,,3,12,15,3,13,16,8,0.30930115,0.331904762,6.56E-05,0,0,4,0.100000001,3.56E-05,0,16,purple
5049,Marta Huqi Gonzalez Encinas,,14,16,30,17,17,34,9,0.296056611,0.32004175,1.06E-04,0,0,4,0.124338627,7.11E-05,0,34,purple
5051,Berfu Cengiz,,20,12,32,21,12,33,9,0.295752523,0.319466576,1.70E-04,0,0,4,0.072413795,1.01E-04,0,33,purple
5053,Marie Perrine Baudouin,,27,34,61,29,36,65,9,0.311902638,0.342470613,2.23E-04,4,0,4,0.053107344,1.02E-04,0,65,brown
