tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
,Buenos Aires CH,Clay,32,C,20160111,255,109632,,,Matt Seeberger,R,,USA,31.41957563,1226,6,106276,,,Julian Busch,R,,ARG,22.05612594,1008,12,6-3 6-7(6) 6-4,3,Q1,145,7,3,111,46,36,31,16,5,9,1,4,107,60,36,26,15,8,14
,Buenos Aires CH,Clay,32,C,20160111,254,105948,6,,Federico Coria,R,,ARG,23.84120465,393,112,121771,,WC,Brian Orradre,L,,ARG,23.88227242,1234,6,6-3 6-4,3,Q1,91,0,7,63,42,27,7,9,5,8,1,1,65,37,18,12,10,0,6
,Buenos Aires CH,Clay,32,C,20160111,253,105274,2,,Patricio Heras,U,,ARG,26.9705681,354,129,105334,,,Luis David Martinez,U,,VEN,26.66666667,615,50,6-2 6-0,3,Q1,60,1,1,53,35,25,11,7,7,7,0,3,39,20,7,8,7,2,7
,Buenos Aires CH,Clay,32,C,20160111,252,106203,,,Pedro Sakamoto,U,,BRA,22.53524983,502,74,122341,,,Sebastian Exequiel Pini,R,,ARG,21.47843943,735,33,6-4 6-3,3,Q1,78,1,3,66,43,28,11,10,2,4,0,4,57,38,21,8,9,2,6
,Buenos Aires CH,Clay,32,C,20160111,251,106162,,,Franco Agamenone,U,,ARG,22.74058864,643,47,121604,,,Luciano Doria,U,,ARG,22.954141,1195,7,6-3 6-4,3,Q1,76,0,0,53,43,34,7,10,1,1,1,0,54,36,24,9,9,3,5
,Buenos Aires CH,Clay,32,C,20160111,250,111508,5,,Juan Ignacio Galarza,R,,ARG,21.81793292,377,117,105782,,,Enrique Lopez Perez,U,,ESP,24.60780287,430,99,6-1 2-1 RET,3,Q1,40,2,1,28,19,16,5,5,1,1,1,3,35,23,12,4,5,2,5
,Buenos Aires CH,Clay,32,C,20160111,249,106292,3,,Hernan Casanova,U,,ARG,21.92744695,360,126,105911,,,Andrea Collarini,L,,ARG,23.94524298,452,91,2-6 6-4 7-5,3,Q1,140,1,4,101,73,43,12,15,9,15,5,5,90,57,34,17,15,5,11
,Buenos Aires CH,Clay,32,C,20160111,248,106380,,,Gonzalo Villanueva,R,,ARG,20.99383984,693,39,122536,,,Juan Pablo Paz,R,,ARG,21.01848049,441,97,6-3 2-6 6-2,3,Q1,117,4,2,82,48,34,18,13,4,6,5,4,75,40,29,15,12,4,7
,Buenos Aires CH,Clay,32,C,20160111,247,105899,,,Martin Cuevas,U,,URU,23.99178645,582,56,105607,,,Gabriel Alejandro Hidalgo,U,,ARG,25.43189596,810,25,6-4 5-7 3-0 RET,3,Q1,126,3,3,93,42,31,29,12,7,9,0,2,81,53,31,17,13,3,7
,Buenos Aires CH,Clay,32,C,20160111,246,123785,8,,Clement Geens,R,,BEL,19.83572895,411,107,122537,,WC,Manuel Barros,R,,ARG,21.64818617,1419,4,6-0 6-3,3,Q1,59,7,3,45,24,20,12,7,5,5,2,6,48,27,17,6,8,5,10
,Buenos Aires CH,Clay,32,C,20160111,244,105091,,,Peter Torebko,R,,GER,27.91786448,388,113,106182,,,Dante Gennaro,U,,ARG,22.66119097,1122,9,6-2 3-6 6-0,3,Q1,96,4,3,75,56,37,10,11,9,11,0,4,66,44,27,7,12,2,8
,Buenos Aires CH,Clay,32,C,20160111,243,106329,,WC,Thiago Monteiro,L,,BRA,21.61533196,405,107,126664,,WC,Manuel Pena Lopez,U,,ARG,17.91649555,1666,2,6-2 6-3,3,Q1,78,4,2,54,32,26,11,8,3,3,1,0,53,31,20,9,9,3,7
,Buenos Aires CH,Clay,32,C,20160111,242,105338,7,,Maximiliano Estevez,L,,ARG,26.65023956,352,129,122441,,,Juan Manuel Matute,R,,ARG,24.03832991,1086,10,6-1 6-1,3,Q1,49,2,1,41,32,22,6,7,0,1,1,3,42,17,8,7,7,1,7
,Canberra CH,Hard,32,C,20160111,300,103893,1,,Paolo Lorenzi,R,183,ITA,34.07255305,69,725,104471,5,,Ivan Dodig,R,183,CRO,31.02258727,90,623,6-2 6-4,3,F,79,2,1,52,33,25,9,9,2,4,6,2,62,36,21,10,9,6,11
,Canberra CH,Hard,32,C,20160111,299,103893,1,,Paolo Lorenzi,R,183,ITA,34.07255305,69,725,104719,4,,Marcel Granollers,R,190,ESP,29.74948665,84,645,7-5 6-7(0) 7-5,3,SF,177,9,4,103,69,48,17,18,3,8,4,6,125,90,51,18,18,3,10
,Canberra CH,Hard,32,C,20160111,298,104471,5,,Ivan Dodig,R,183,CRO,31.02258727,90,623,103926,3,,Daniel Munoz De La Nava,L,,ESP,33.94934976,77,693,6-1 6-3,3,SF,71,6,1,46,33,26,8,8,1,1,1,1,49,27,15,11,8,4,8
,Canberra CH,Hard,32,C,20160111,297,103893,1,,Paolo Lorenzi,R,183,ITA,34.07255305,69,725,105539,7,,Evgeny Donskoy,R,185,RUS,25.67556468,94,611,6-4 6-1,3,QF,84,5,3,58,28,21,18,8,6,6,2,0,60,32,21,11,9,4,8
,Canberra CH,Hard,32,C,20160111,296,104719,4,,Marcel Granollers,R,190,ESP,29.74948665,84,645,111460,,,Quentin Halys,R,,FRA,19.20876112,197,260,6-3 0-0 RET,3,QF,34,1,0,21,15,14,4,4,0,0,2,1,27,18,9,5,5,2,4
,Canberra CH,Hard,32,C,20160111,295,103926,3,,Daniel Munoz De La Nava,L,,ESP,33.94934976,77,693,106043,6,,Diego Sebastian Schwartzman,R,,ARG,23.40314853,89,624,6-4 0-0 RET,3,QF,40,3,1,29,15,12,7,5,1,2,2,2,27,14,8,7,5,0,2
,Canberra CH,Hard,32,C,20160111,294,104471,5,,Ivan Dodig,R,183,CRO,31.02258727,90,623,105053,2,,Santiago Giraldo,R,188,COL,28.12320329,70,716,7-6(1) 6-3,3,QF,89,10,2,57,40,29,10,10,1,3,2,0,67,49,29,9,11,2,6
,Canberra CH,Hard,32,C,20160111,293,103893,1,,Paolo Lorenzi,R,183,ITA,34.07255305,69,725,106415,,,Yoshihito Nishioka,L,,JPN,20.29021218,116,500,7-5 6-1,3,R16,80,9,2,50,19,17,16,9,4,6,1,1,59,37,19,8,10,3,9
,Canberra CH,Hard,32,C,20160111,292,105539,7,,Evgeny Donskoy,R,185,RUS,25.67556468,94,611,111511,,,Noah Rubin,R,,USA,19.88774812,335,138,1-6 6-2 6-0,3,R16,80,5,2,71,44,33,10,10,2,4,2,4,69,38,22,15,11,3,8
,Canberra CH,Hard,32,C,20160111,291,104719,4,,Marcel Granollers,R,190,ESP,29.74948665,84,645,105974,,,Maverick Banes,U,,AUS,23.75359343,395,112,6-4 6-3,3,R16,80,7,2,49,36,26,8,9,0,1,0,3,63,33,21,14,10,4,8
,Canberra CH,Hard,32,C,20160111,290,111460,,,Quentin Halys,R,,FRA,19.20876112,197,260,106225,,,Andrew Whittington,R,,AUS,22.41752225,476,83,3-6 7-6(5) 6-4,3,R16,142,8,11,123,75,53,23,15,5,8,5,4,103,63,49,19,16,8,11
,Canberra CH,Hard,32,C,20160111,289,106043,6,,Diego Sebastian Schwartzman,R,,ARG,23.40314853,89,624,102864,,Q,Frank Moser,R,193,GER,39.2991102,,,6-4 7-6(4),3,R16,83,3,8,60,31,23,16,11,1,4,3,1,72,38,23,18,11,5,9
,Canberra CH,Hard,32,C,20160111,288,103926,3,,Daniel Munoz De La Nava,L,,ESP,33.94934976,77,693,106321,,,Xin Gao,U,,CHN,21.66735113,833,23,7-6(3) 6-3,3,R16,86,3,2,62,38,28,19,11,0,1,8,4,64,38,27,13,10,2,4
,Canberra CH,Hard,32,C,20160111,287,104471,5,,Ivan Dodig,R,183,CRO,31.02258727,90,623,104593,,,Daniel Gimeno Traver,R,185,ESP,30.42847365,99,590,6-3 6-2,3,R16,65,6,3,47,33,27,7,9,1,2,1,3,44,20,12,12,8,1,5
,Canberra CH,Hard,32,C,20160111,286,105053,2,,Santiago Giraldo,R,188,COL,28.12320329,70,716,126845,,WC,Max Purcell,U,,AUS,17.77412731,1453,3,6-2 6-7(5) 6-3,3,R16,117,9,2,92,57,46,20,15,5,6,8,6,93,43,33,23,14,7,11
,Canberra CH,Hard,32,C,20160111,285,103893,1,,Paolo Lorenzi,R,183,ITA,34.07255305,69,725,109303,,,Stefano Napolitano,U,,ITA,20.75290897,391,112,6-4 6-4,3,R32,89,11,3,56,29,26,16,10,1,1,0,3,72,40,31,12,10,9,11
,Canberra CH,Hard,32,C,20160111,284,106415,,,Yoshihito Nishioka,L,,JPN,20.29021218,116,500,110727,,,Jarryd Chaplin,U,,AUS,23.74537988,953,15,3-6 6-1 6-4,3,R32,89,1,2,67,46,34,12,13,1,3,13,10,76,39,34,12,13,3,7
,Canberra CH,Hard,32,C,20160111,283,111511,,,Noah Rubin,R,,USA,19.88774812,335,138,200282,,WC,Alex De Minaur,R,,AUS,16.89801506,1574,2,6-7(0) 6-2 6-4,3,R32,128,6,8,91,61,48,13,15,1,2,3,3,107,59,43,22,15,9,13
,Canberra CH,Hard,32,C,20160111,282,105539,7,,Evgeny Donskoy,R,185,RUS,25.67556468,94,611,124049,,Q,Daniel Nolan,U,,AUS,18.83367556,1484,3,6-1 6-1,3,R32,47,7,2,38,22,19,8,7,4,5,1,3,36,22,4,6,7,1,7
,Canberra CH,Hard,32,C,20160111,281,104719,4,,Marcel Granollers,R,190,ESP,29.74948665,84,645,106425,,,Blake Mott,U,,AUS,19.72347707,675,42,7-6(5) 6-3,3,R32,91,3,1,67,47,34,14,11,2,3,0,2,60,41,25,12,10,1,3
,Canberra CH,Hard,32,C,20160111,280,105974,,,Maverick Banes,U,,AUS,23.75359343,395,112,126774,,,Stefanos Tsitsipas,R,,GRE,17.41546886,574,57,6-3 6-4,3,R32,94,2,0,66,41,27,14,10,4,6,7,5,82,41,25,17,9,5,9
,Canberra CH,Hard,32,C,20160111,279,106225,,,Andrew Whittington,R,,AUS,22.41752225,476,83,105932,,,Nikoloz Basilashvili,R,,RUS,23.88227242,117,493,7-5 6-7(1) 6-2,3,R32,137,11,6,110,62,49,20,16,5,7,4,9,103,50,31,30,16,6,11
,Canberra CH,Hard,32,C,20160111,278,111460,,,Quentin Halys,R,,FRA,19.20876112,197,260,106121,8,,Taro Daniel,R,,JPN,22.954141,97,603,4-6 7-5 7-6(5),3,R32,170,16,10,127,73,57,21,17,10,13,5,5,119,73,52,24,17,7,10
,Canberra CH,Hard,32,C,20160111,276,102864,,Q,Frank Moser,R,193,GER,39.2991102,,,122059,,Q,Steven De Waard,R,,AUS,24.68720055,1162,8,6-4 6-3,3,R32,75,3,1,57,30,24,17,10,3,4,3,4,66,40,21,14,9,4,7
,Canberra CH,Hard,32,C,20160111,275,106321,,,Xin Gao,U,,CHN,21.66735113,833,23,105787,,,Hiroyasu Ehara,U,,JPN,24.56673511,379,116,6-1 6-2,3,R32,47,4,0,34,22,18,10,7,0,0,1,4,44,32,14,4,8,0,5
,Canberra CH,Hard,32,C,20160111,274,103926,3,,Daniel Munoz De La Nava,L,,ESP,33.94934976,77,693,105029,,Q,Sergey Betov,U,,BLR,28.24093087,653,45,6-4 6-3,3,R32,86,6,2,54,30,24,11,10,0,2,3,1,61,39,26,7,9,6,10
